Date,Time,Elapsed (s),246A Temp,246B Temp,246C Temp, Flags,
05/20/2024,20:03:26:727,211.000,21.45,21.14,21.76,,
05/20/2024,20:03:27:227,211.500,21.45,21.14,21.76,,
05/20/2024,20:03:27:727,212.000,21.45,21.15,21.76,,
05/20/2024,20:03:28:227,212.500,21.46,21.15,21.76,,
05/20/2024,20:03:28:727,213.000,21.46,21.14,21.77,,
05/20/2024,20:03:29:227,213.500,21.47,21.13,21.77,,
05/20/2024,20:03:29:727,214.000,21.47,21.13,21.77,,
05/20/2024,20:03:30:227,214.500,21.47,21.14,21.77,,
05/20/2024,20:03:30:727,215.000,21.47,21.13,21.76,,
05/20/2024,20:03:31:227,215.500,21.47,21.13,21.77,,
05/20/2024,20:03:31:727,216.000,21.47,21.12,21.77,,
05/20/2024,20:03:32:227,216.500,21.47,21.12,21.78,,
05/20/2024,20:03:32:727,217.000,21.48,21.13,21.78,,
05/20/2024,20:03:33:227,217.500,21.48,21.14,21.77,,
05/20/2024,20:03:33:727,218.000,21.48,21.14,21.77,,
05/20/2024,20:03:34:227,218.500,21.48,21.14,21.78,,
05/20/2024,20:03:34:727,219.000,21.48,21.14,21.78,,
05/20/2024,20:03:35:227,219.500,21.48,21.15,21.78,,
05/20/2024,20:03:35:727,220.000,21.48,21.15,21.77,,
05/20/2024,20:03:36:227,220.500,21.47,21.14,21.78,,
05/20/2024,20:03:36:727,221.000,21.47,21.14,21.78,,
05/20/2024,20:03:37:227,221.500,21.47,21.15,21.78,,
05/20/2024,20:03:37:727,222.000,21.47,21.15,21.78,,
05/20/2024,20:03:38:227,222.500,21.47,21.15,21.77,,
05/20/2024,20:03:38:727,223.000,21.47,21.16,21.77,,
05/20/2024,20:03:39:227,223.500,21.47,21.15,21.77,,
05/20/2024,20:03:39:727,224.000,21.47,21.15,21.78,,
05/20/2024,20:03:40:227,224.500,21.48,21.14,21.79,,
05/20/2024,20:03:40:727,225.000,21.48,21.13,21.79,,
05/20/2024,20:03:41:227,225.500,21.48,21.15,21.78,,
05/20/2024,20:03:41:727,226.000,21.48,21.15,21.78,,
05/20/2024,20:03:42:227,226.500,21.49,21.14,21.79,,
05/20/2024,20:03:42:727,227.000,21.49,21.14,21.79,,
05/20/2024,20:03:43:227,227.500,21.49,21.14,21.79,,
05/20/2024,20:03:43:727,228.000,21.49,21.15,21.79,,
05/20/2024,20:03:44:227,228.500,21.49,21.15,21.79,,
05/20/2024,20:03:44:727,229.000,21.49,21.15,21.79,,
05/20/2024,20:03:45:227,229.500,21.49,21.16,21.79,,
05/20/2024,20:03:45:727,230.000,21.49,21.17,21.79,,
05/20/2024,20:03:46:227,230.500,21.48,21.17,21.80,,
05/20/2024,20:03:46:727,231.000,21.48,21.17,21.80,,
05/20/2024,20:03:47:227,231.500,21.48,21.16,21.80,,
05/20/2024,20:03:47:727,232.000,21.48,21.17,21.80,,
05/20/2024,20:03:48:227,232.500,21.48,21.17,21.79,,
05/20/2024,20:03:48:727,233.000,21.48,21.17,21.79,,
05/20/2024,20:03:49:227,233.500,21.48,21.18,21.80,,
05/20/2024,20:03:49:727,234.000,21.48,21.18,21.80,,
05/20/2024,20:03:50:227,234.500,21.48,21.19,21.79,,
05/20/2024,20:03:50:727,235.000,21.48,21.18,21.80,,
05/20/2024,20:03:51:227,235.500,21.49,21.17,21.81,,
05/20/2024,20:03:51:727,236.000,21.49,21.16,21.80,,
05/20/2024,20:03:52:227,236.500,21.49,21.17,21.80,,
05/20/2024,20:03:52:727,237.000,21.50,21.17,21.79,,
05/20/2024,20:03:53:227,237.500,21.50,21.17,21.79,,
05/20/2024,20:03:53:727,238.000,21.50,21.17,21.79,,
05/20/2024,20:03:54:227,238.500,21.50,21.17,21.80,,
05/20/2024,20:03:54:727,239.000,21.50,21.16,21.81,,
05/20/2024,20:03:55:227,239.500,21.50,21.16,21.80,,
05/20/2024,20:03:55:727,240.000,21.50,21.18,21.80,,
05/20/2024,20:03:56:227,240.500,21.50,21.17,21.80,,
05/20/2024,20:03:56:727,241.000,21.51,21.16,21.81,,
05/20/2024,20:03:57:227,241.500,21.51,21.16,21.81,,
05/20/2024,20:03:57:727,242.000,21.51,21.17,21.81,,
05/20/2024,20:03:58:227,242.500,21.50,21.16,21.81,,
05/20/2024,20:03:58:727,243.000,21.51,21.17,21.82,,
05/20/2024,20:03:59:227,243.500,21.51,21.17,21.82,,
05/20/2024,20:03:59:727,244.000,21.50,21.18,21.82,,
05/20/2024,20:04:00:227,244.500,21.50,21.19,21.82,,
05/20/2024,20:04:00:727,245.000,21.50,21.19,21.82,,
05/20/2024,20:04:01:227,245.500,21.50,21.19,21.82,,
05/20/2024,20:04:01:727,246.000,21.49,21.19,21.82,,
05/20/2024,20:04:02:227,246.500,21.50,21.20,21.81,,
05/20/2024,20:04:02:727,247.000,21.50,21.20,21.81,,
05/20/2024,20:04:03:227,247.500,21.50,21.20,21.82,,
05/20/2024,20:04:03:727,248.000,21.50,21.21,21.82,,
05/20/2024,20:04:04:227,248.500,21.49,21.21,21.82,,
05/20/2024,20:04:04:727,249.000,21.49,21.21,21.82,,
05/20/2024,20:04:05:227,249.500,21.50,21.20,21.83,,
05/20/2024,20:04:05:727,250.000,21.50,21.20,21.83,,
05/20/2024,20:04:06:227,250.500,21.50,21.20,21.82,,
05/20/2024,20:04:06:727,251.000,21.50,21.21,21.83,,
05/20/2024,20:04:07:227,251.500,21.50,21.20,21.83,,
05/20/2024,20:04:07:727,252.000,21.50,21.20,21.83,,
05/20/2024,20:04:08:227,252.500,21.50,21.20,21.83,,
05/20/2024,20:04:08:727,253.000,21.51,21.21,21.83,,
05/20/2024,20:04:09:227,253.500,21.51,21.21,21.83,,
05/20/2024,20:04:09:727,254.000,21.52,21.21,21.83,,
05/20/2024,20:04:10:227,254.500,21.52,21.21,21.83,,
05/20/2024,20:04:10:727,255.000,21.52,21.21,21.83,,
05/20/2024,20:04:11:227,255.500,21.52,21.21,21.83,,
05/20/2024,20:04:11:727,256.000,21.51,21.21,21.83,,
05/20/2024,20:04:12:227,256.500,21.51,21.21,21.83,,
05/20/2024,20:04:12:727,257.000,21.51,21.22,21.83,,
05/20/2024,20:04:13:227,257.500,21.51,21.21,21.84,,
05/20/2024,20:04:13:727,258.000,21.51,21.21,21.84,,
05/20/2024,20:04:14:227,258.500,21.52,21.21,21.84,,
05/20/2024,20:04:14:727,259.000,21.52,21.22,21.83,,
05/20/2024,20:04:15:227,259.500,21.52,21.22,21.84,,
05/20/2024,20:04:15:727,260.000,21.52,21.22,21.84,,
05/20/2024,20:04:16:227,260.500,21.53,21.22,21.83,,
05/20/2024,20:04:16:727,261.000,21.53,21.23,21.83,,
05/20/2024,20:04:17:227,261.500,21.53,21.23,21.83,,
05/20/2024,20:04:17:727,262.000,21.52,21.23,21.84,,
05/20/2024,20:04:18:227,262.500,21.52,21.23,21.84,,
05/20/2024,20:04:18:727,263.000,21.53,21.21,21.85,,
05/20/2024,20:04:19:227,263.500,21.53,21.21,21.84,,
05/20/2024,20:04:19:727,264.000,21.53,21.21,21.84,,
05/20/2024,20:04:20:227,264.500,21.53,21.22,21.84,,
05/20/2024,20:04:20:727,265.000,21.53,21.21,21.84,,
05/20/2024,20:04:21:227,265.500,21.54,21.20,21.85,,
05/20/2024,20:04:21:727,266.000,21.54,21.20,21.84,,
05/20/2024,20:04:22:227,266.500,21.54,21.21,21.84,,
05/20/2024,20:04:22:727,267.000,21.54,21.22,21.84,,
05/20/2024,20:04:23:227,267.500,21.53,21.23,21.85,,
05/20/2024,20:04:23:727,268.000,21.53,21.23,21.85,,
05/20/2024,20:04:24:227,268.500,21.53,21.23,21.85,,
05/20/2024,20:04:24:727,269.000,21.53,21.24,21.85,,
05/20/2024,20:04:25:227,269.500,21.53,21.24,21.85,,
05/20/2024,20:04:25:727,270.000,21.54,21.23,21.85,,
05/20/2024,20:04:26:227,270.500,21.54,21.24,21.85,,
05/20/2024,20:04:26:727,271.000,21.54,21.24,21.85,,
05/20/2024,20:04:27:227,271.500,21.55,21.25,21.85,,
05/20/2024,20:04:27:727,272.000,21.55,21.25,21.85,,
05/20/2024,20:04:28:227,272.500,21.55,21.26,21.85,,
05/20/2024,20:04:28:727,273.000,21.54,21.25,21.86,,
05/20/2024,20:04:29:227,273.500,21.54,21.24,21.86,,
05/20/2024,20:04:29:727,274.000,21.54,21.25,21.86,,
05/20/2024,20:04:30:227,274.500,21.55,21.25,21.85,,
05/20/2024,20:04:30:727,275.000,21.55,21.25,21.85,,
05/20/2024,20:04:31:227,275.500,21.54,21.24,21.86,,
05/20/2024,20:04:31:727,276.000,21.54,21.24,21.87,,
05/20/2024,20:04:32:227,276.500,21.54,21.24,21.87,,
05/20/2024,20:04:32:727,277.000,21.54,21.24,21.86,,
05/20/2024,20:04:33:227,277.500,21.54,21.25,21.85,,
05/20/2024,20:04:33:727,278.000,21.54,21.26,21.86,,
05/20/2024,20:04:34:227,278.500,21.54,21.25,21.86,,
05/20/2024,20:04:34:727,279.000,21.54,21.26,21.86,,
05/20/2024,20:04:35:227,279.500,21.55,21.27,21.86,,
05/20/2024,20:04:35:727,280.000,21.55,21.27,21.86,,
05/20/2024,20:04:36:227,280.500,21.55,21.26,21.87,,
05/20/2024,20:04:36:727,281.000,21.55,21.26,21.87,,
05/20/2024,20:04:37:227,281.500,21.55,21.26,21.87,,
05/20/2024,20:04:37:727,282.000,21.55,21.26,21.86,,
05/20/2024,20:04:38:227,282.500,21.56,21.26,21.87,,
05/20/2024,20:04:38:727,283.000,21.56,21.26,21.87,,
05/20/2024,20:04:39:227,283.500,21.56,21.25,21.87,,
05/20/2024,20:04:39:727,284.000,21.56,21.25,21.88,,
05/20/2024,20:04:40:227,284.500,21.56,21.26,21.88,,
05/20/2024,20:04:40:727,285.000,21.56,21.26,21.87,,
05/20/2024,20:04:41:227,285.500,21.55,21.26,21.88,,
05/20/2024,20:04:41:727,286.000,21.55,21.26,21.88,,
05/20/2024,20:04:42:227,286.500,21.55,21.27,21.87,,
05/20/2024,20:04:42:727,287.000,21.56,21.28,21.87,,
05/20/2024,20:04:43:227,287.500,21.56,21.27,21.87,,
05/20/2024,20:04:43:727,288.000,21.56,21.26,21.88,,
05/20/2024,20:04:44:227,288.500,21.57,21.25,21.88,,
05/20/2024,20:04:44:727,289.000,21.57,21.26,21.88,,
05/20/2024,20:04:45:227,289.500,21.57,21.26,21.88,,
05/20/2024,20:04:45:727,290.000,21.56,21.27,21.88,,
05/20/2024,20:04:46:227,290.500,21.56,21.26,21.88,,
05/20/2024,20:04:46:727,291.000,21.56,21.26,21.88,,
05/20/2024,20:04:47:227,291.500,21.56,21.26,21.88,,
05/20/2024,20:04:47:727,292.000,21.57,21.27,21.88,,
05/20/2024,20:04:48:227,292.500,21.57,21.27,21.88,,
05/20/2024,20:04:48:727,293.000,21.56,21.27,21.88,,
05/20/2024,20:04:49:227,293.500,21.56,21.27,21.89,,
05/20/2024,20:04:49:727,294.000,21.56,21.28,21.88,,
05/20/2024,20:04:50:227,294.500,21.56,21.28,21.89,,
05/20/2024,20:04:50:727,295.000,21.57,21.26,21.89,,
05/20/2024,20:04:51:227,295.500,21.58,21.25,21.90,,
05/20/2024,20:04:51:727,296.000,21.58,21.26,21.89,,
05/20/2024,20:04:52:227,296.500,21.58,21.27,21.89,,
05/20/2024,20:04:52:727,297.000,21.58,21.27,21.88,,
05/20/2024,20:04:53:227,297.500,21.58,21.27,21.89,,
05/20/2024,20:04:53:727,298.000,21.58,21.26,21.89,,
05/20/2024,20:04:54:227,298.500,21.58,21.26,21.90,,
05/20/2024,20:04:54:727,299.000,21.59,21.26,21.90,,
05/20/2024,20:04:55:227,299.500,21.59,21.26,21.89,,
05/20/2024,20:04:55:727,300.000,21.59,21.26,21.90,,
05/20/2024,20:04:56:227,300.500,21.59,21.25,21.90,,
05/20/2024,20:04:56:727,301.000,21.59,21.25,21.90,,
05/20/2024,20:04:57:227,301.500,21.59,21.26,21.89,,
05/20/2024,20:04:57:727,302.000,21.58,21.27,21.89,,
05/20/2024,20:04:58:227,302.500,21.58,21.27,21.90,,
05/20/2024,20:04:58:727,303.000,21.58,21.28,21.90,,
05/20/2024,20:04:59:227,303.500,21.58,21.28,21.90,,
05/20/2024,20:04:59:727,304.000,21.59,21.28,21.90,,
05/20/2024,20:05:00:227,304.500,21.58,21.28,21.90,,
05/20/2024,20:05:00:727,305.000,21.58,21.28,21.90,,
05/20/2024,20:05:01:227,305.500,21.58,21.27,21.91,,
05/20/2024,20:05:01:727,306.000,21.58,21.28,21.90,,
05/20/2024,20:05:02:227,306.500,21.58,21.29,21.90,,
05/20/2024,20:05:02:727,307.000,21.58,21.29,21.91,,
05/20/2024,20:05:03:227,307.500,21.58,21.29,21.91,,
05/20/2024,20:05:03:727,308.000,21.58,21.30,21.90,,
05/20/2024,20:05:04:227,308.500,21.58,21.30,21.90,,
05/20/2024,20:05:04:727,309.000,21.59,21.30,21.90,,
05/20/2024,20:05:05:227,309.500,21.59,21.29,21.91,,
05/20/2024,20:05:05:727,310.000,21.60,21.28,21.91,,
05/20/2024,20:05:06:227,310.500,21.60,21.29,21.91,,
05/20/2024,20:05:06:727,311.000,21.60,21.29,21.91,,
05/20/2024,20:05:07:227,311.500,21.59,21.30,21.91,,
05/20/2024,20:05:07:727,312.000,21.59,21.29,21.91,,
05/20/2024,20:05:08:227,312.500,21.59,21.29,21.91,,
05/20/2024,20:05:08:727,313.000,21.59,21.29,21.91,,
05/20/2024,20:05:09:227,313.500,21.59,21.30,21.91,,
05/20/2024,20:05:09:727,314.000,21.59,21.30,21.91,,
05/20/2024,20:05:10:227,314.500,21.59,21.30,21.91,,
05/20/2024,20:05:10:727,315.000,21.59,21.31,21.91,,
05/20/2024,20:05:11:227,315.500,21.60,21.32,21.91,,
05/20/2024,20:05:11:727,316.000,21.60,21.32,21.91,,
05/20/2024,20:05:12:227,316.500,21.59,21.31,21.92,,
05/20/2024,20:05:12:727,317.000,21.60,21.30,21.92,,
05/20/2024,20:05:13:227,317.500,21.60,21.31,21.92,,
05/20/2024,20:05:13:727,318.000,21.60,21.31,21.92,,
05/20/2024,20:05:14:227,318.500,21.61,21.30,21.91,,
05/20/2024,20:05:14:727,319.000,21.61,21.30,21.92,,
05/20/2024,20:05:15:227,319.500,21.61,21.29,21.93,,
05/20/2024,20:05:15:727,320.000,21.61,21.29,21.93,,
05/20/2024,20:05:16:227,320.500,21.61,21.28,21.93,,
05/20/2024,20:05:16:727,321.000,21.61,21.29,21.93,,
05/20/2024,20:05:17:227,321.500,21.61,21.31,21.92,,
05/20/2024,20:05:17:727,322.000,21.61,21.32,21.92,,
05/20/2024,20:05:18:227,322.500,21.60,21.32,21.93,,
05/20/2024,20:05:18:727,323.000,21.60,21.31,21.93,,
05/20/2024,20:05:19:227,323.500,21.60,21.31,21.94,,
05/20/2024,20:05:19:727,324.000,21.60,21.32,21.93,,
05/20/2024,20:05:20:227,324.500,21.61,21.31,21.94,,
05/20/2024,20:05:20:727,325.000,21.62,21.30,21.94,,
05/20/2024,20:05:21:227,325.500,21.62,21.30,21.94,,
05/20/2024,20:05:21:727,326.000,21.62,21.30,21.93,,
05/20/2024,20:05:22:227,326.500,21.62,21.30,21.93,,
05/20/2024,20:05:22:727,327.000,21.62,21.30,21.93,,
05/20/2024,20:05:23:227,327.500,21.62,21.29,21.94,,
05/20/2024,20:05:23:727,328.000,21.61,21.30,21.94,,
05/20/2024,20:05:24:227,328.500,21.62,21.31,21.93,,
05/20/2024,20:05:24:727,329.000,21.62,21.33,21.93,,
05/20/2024,20:05:25:227,329.500,21.62,21.33,21.94,,
05/20/2024,20:05:25:727,330.000,21.61,21.32,21.94,,
05/20/2024,20:05:26:227,330.500,21.61,21.32,21.94,,
05/20/2024,20:05:26:727,331.000,21.61,21.33,21.94,,
05/20/2024,20:05:27:227,331.500,21.62,21.33,21.94,,
05/20/2024,20:05:27:727,332.000,21.63,21.32,21.94,,
05/20/2024,20:05:28:227,332.500,21.63,21.31,21.94,,
05/20/2024,20:05:28:727,333.000,21.63,21.32,21.93,,
05/20/2024,20:05:29:227,333.500,21.64,21.31,21.94,,
05/20/2024,20:05:29:727,334.000,21.64,21.32,21.94,,
05/20/2024,20:05:30:227,334.500,21.64,21.31,21.95,,
05/20/2024,20:05:30:727,335.000,21.63,21.31,21.95,,
05/20/2024,20:05:31:227,335.500,21.63,21.32,21.95,,
05/20/2024,20:05:31:727,336.000,21.63,21.33,21.95,,
05/20/2024,20:05:32:227,336.500,21.62,21.34,21.95,,
05/20/2024,20:05:32:727,337.000,21.62,21.33,21.95,,
05/20/2024,20:05:33:227,337.500,21.62,21.33,21.95,,
05/20/2024,20:05:33:727,338.000,21.62,21.33,21.95,,
05/20/2024,20:05:34:227,338.500,21.62,21.34,21.95,,
05/20/2024,20:05:34:727,339.000,21.63,21.34,21.95,,
05/20/2024,20:05:35:227,339.500,21.63,21.34,21.95,,
05/20/2024,20:05:35:727,340.000,21.63,21.33,21.95,,
05/20/2024,20:05:36:227,340.500,21.64,21.33,21.95,,
05/20/2024,20:05:36:727,341.000,21.64,21.33,21.95,,
05/20/2024,20:05:37:227,341.500,21.64,21.33,21.95,,
05/20/2024,20:05:37:727,342.000,21.64,21.32,21.95,,
05/20/2024,20:05:38:227,342.500,21.64,21.33,21.95,,
05/20/2024,20:05:38:727,343.000,21.63,21.34,21.95,,
05/20/2024,20:05:39:227,343.500,21.63,21.35,21.94,,
05/20/2024,20:05:39:727,344.000,21.63,21.35,21.95,,
05/20/2024,20:05:40:227,344.500,21.63,21.34,21.96,,
05/20/2024,20:05:40:727,345.000,21.63,21.34,21.95,,
05/20/2024,20:05:41:227,345.500,21.63,21.34,21.96,,
05/20/2024,20:05:41:727,346.000,21.63,21.35,21.96,,
05/20/2024,20:05:42:227,346.500,21.63,21.35,21.96,,
05/20/2024,20:05:42:727,347.000,21.63,21.35,21.96,,
05/20/2024,20:05:43:227,347.500,21.64,21.35,21.96,,
05/20/2024,20:05:43:727,348.000,21.64,21.36,21.96,,
05/20/2024,20:05:44:227,348.500,21.64,21.36,21.96,,
05/20/2024,20:05:44:727,349.000,21.64,21.37,21.96,,
05/20/2024,20:05:45:227,349.500,21.63,21.36,21.96,,
05/20/2024,20:05:45:727,350.000,21.64,21.35,21.96,,
05/20/2024,20:05:46:227,350.500,21.64,21.35,21.96,,
05/20/2024,20:05:46:727,351.000,21.65,21.36,21.95,,
05/20/2024,20:05:47:227,351.500,21.65,21.36,21.95,,
05/20/2024,20:05:47:727,352.000,21.65,21.35,21.95,,
05/20/2024,20:05:48:227,352.500,21.65,21.34,21.96,,
05/20/2024,20:05:48:727,353.000,21.65,21.34,21.97,,
05/20/2024,20:05:49:227,353.500,21.65,21.33,21.97,,
05/20/2024,20:05:49:727,354.000,21.66,21.34,21.97,,
05/20/2024,20:05:50:227,354.500,21.66,21.34,21.96,,
05/20/2024,20:05:50:727,355.000,21.66,21.33,21.98,,
05/20/2024,20:05:51:227,355.500,21.66,21.34,21.98,,
05/20/2024,20:05:51:727,356.000,21.66,21.34,21.97,,
05/20/2024,20:05:52:227,356.500,21.66,21.35,21.97,,
05/20/2024,20:05:52:727,357.000,21.66,21.35,21.97,,
05/20/2024,20:05:53:227,357.500,21.66,21.34,21.98,,
05/20/2024,20:05:53:727,358.000,21.65,21.35,21.98,,
05/20/2024,20:05:54:227,358.500,21.65,21.36,21.97,,
05/20/2024,20:05:54:727,359.000,21.65,21.37,21.97,,
05/20/2024,20:05:55:227,359.500,21.65,21.37,21.98,,
05/20/2024,20:05:55:727,360.000,21.65,21.37,21.99,,
05/20/2024,20:05:56:227,360.500,21.65,21.36,21.99,,
05/20/2024,20:05:56:727,361.000,21.65,21.36,21.99,,
05/20/2024,20:05:57:227,361.500,21.65,21.36,21.99,,
05/20/2024,20:05:57:727,362.000,21.65,21.37,21.98,,
05/20/2024,20:05:58:227,362.500,21.66,21.37,21.99,,
05/20/2024,20:05:58:727,363.000,21.65,21.37,21.98,,
05/20/2024,20:05:59:227,363.500,21.65,21.38,21.99,,
05/20/2024,20:05:59:727,364.000,21.65,21.38,21.98,,
05/20/2024,20:06:00:227,364.500,21.65,21.38,21.98,,
05/20/2024,20:06:00:727,365.000,21.66,21.37,21.99,,
05/20/2024,20:06:01:227,365.500,21.66,21.37,21.99,,
05/20/2024,20:06:01:727,366.000,21.66,21.37,21.99,,
05/20/2024,20:06:02:227,366.500,21.67,21.38,21.98,,
05/20/2024,20:06:02:727,367.000,21.67,21.37,21.98,,
05/20/2024,20:06:03:227,367.500,21.67,21.37,21.99,,
05/20/2024,20:06:03:727,368.000,21.67,21.36,21.99,,
05/20/2024,20:06:04:227,368.500,21.67,21.36,22.00,,
05/20/2024,20:06:04:727,369.000,21.68,21.35,22.00,,
05/20/2024,20:06:05:227,369.500,21.68,21.36,21.99,,
05/20/2024,20:06:05:727,370.000,21.68,21.36,21.99,,
05/20/2024,20:06:06:227,370.500,21.68,21.36,22.00,,
05/20/2024,20:06:06:727,371.000,21.68,21.36,22.01,,
05/20/2024,20:06:07:227,371.500,21.68,21.37,22.00,,
05/20/2024,20:06:07:727,372.000,21.68,21.38,22.00,,
05/20/2024,20:06:08:227,372.500,21.68,21.37,22.01,,
05/20/2024,20:06:08:727,373.000,21.68,21.37,22.01,,
05/20/2024,20:06:09:227,373.500,21.68,21.38,22.00,,
05/20/2024,20:06:09:727,374.000,21.68,21.38,22.00,,
05/20/2024,20:06:10:227,374.500,21.68,21.38,22.00,,
05/20/2024,20:06:10:727,375.000,21.67,21.38,22.01,,
05/20/2024,20:06:11:227,375.500,21.67,21.38,22.01,,
05/20/2024,20:06:11:727,376.000,21.67,21.38,22.01,,
05/20/2024,20:06:12:227,376.500,21.67,21.39,22.01,,
05/20/2024,20:06:12:727,377.000,21.67,21.39,22.01,,
05/20/2024,20:06:13:227,377.500,21.67,21.39,22.01,,
05/20/2024,20:06:13:727,378.000,21.67,21.40,22.00,,
05/20/2024,20:06:14:227,378.500,21.67,21.41,22.00,,
05/20/2024,20:06:14:727,379.000,21.67,21.40,22.01,,
05/20/2024,20:06:15:227,379.500,21.67,21.39,22.01,,
05/20/2024,20:06:15:727,380.000,21.67,21.39,22.01,,
05/20/2024,20:06:16:227,380.500,21.68,21.39,22.01,,
05/20/2024,20:06:16:727,381.000,21.68,21.39,22.00,,
05/20/2024,20:06:17:227,381.500,21.68,21.39,22.00,,
05/20/2024,20:06:17:727,382.000,21.68,21.39,22.01,,
05/20/2024,20:06:18:227,382.500,21.69,21.38,22.02,,
05/20/2024,20:06:18:727,383.000,21.69,21.37,22.02,,
05/20/2024,20:06:19:227,383.500,21.69,21.37,22.01,,
05/20/2024,20:06:19:727,384.000,21.69,21.39,22.01,,
05/20/2024,20:06:20:227,384.500,21.69,21.38,22.01,,
05/20/2024,20:06:20:727,385.000,21.70,21.37,22.02,,
05/20/2024,20:06:21:227,385.500,21.70,21.38,22.02,,
05/20/2024,20:06:21:727,386.000,21.70,21.39,22.02,,
05/20/2024,20:06:22:227,386.500,21.69,21.38,22.03,,
05/20/2024,20:06:22:727,387.000,21.70,21.38,22.03,,
05/20/2024,20:06:23:227,387.500,21.70,21.39,22.02,,
05/20/2024,20:06:23:727,388.000,21.69,21.40,22.02,,
05/20/2024,20:06:24:227,388.500,21.69,21.40,22.02,,
05/20/2024,20:06:24:727,389.000,21.69,21.40,22.02,,
05/20/2024,20:06:25:227,389.500,21.70,21.39,22.03,,
05/20/2024,20:06:25:727,390.000,21.70,21.38,22.03,,
05/20/2024,20:06:26:227,390.500,21.70,21.38,22.03,,
05/20/2024,20:06:26:727,391.000,21.70,21.39,22.03,,
05/20/2024,20:06:27:227,391.500,21.71,21.40,22.03,,
05/20/2024,20:06:27:727,392.000,21.71,21.39,22.03,,
05/20/2024,20:06:28:227,392.500,21.71,21.39,22.03,,
05/20/2024,20:06:28:727,393.000,21.71,21.40,22.03,,
05/20/2024,20:06:29:227,393.500,21.71,21.40,22.02,,
05/20/2024,20:06:29:727,394.000,21.70,21.40,22.03,,
05/20/2024,20:06:30:227,394.500,21.70,21.40,22.03,,
05/20/2024,20:06:30:727,395.000,21.71,21.40,22.03,,
05/20/2024,20:06:31:227,395.500,21.70,21.41,22.03,,
05/20/2024,20:06:31:727,396.000,21.70,21.42,22.03,,
05/20/2024,20:06:32:227,396.500,21.70,21.42,22.03,,
05/20/2024,20:06:32:727,397.000,21.70,21.42,22.03,,
05/20/2024,20:06:33:227,397.500,21.70,21.41,22.04,,
05/20/2024,20:06:33:727,398.000,21.70,21.41,22.04,,
05/20/2024,20:06:34:227,398.500,21.69,21.42,22.04,,
05/20/2024,20:06:34:727,399.000,21.70,21.42,22.04,,
05/20/2024,20:06:35:227,399.500,21.70,21.42,22.04,,
05/20/2024,20:06:35:727,400.000,21.70,21.43,22.04,,
05/20/2024,20:06:36:227,400.500,21.70,21.43,22.04,,
05/20/2024,20:06:36:727,401.000,21.70,21.44,22.03,,
05/20/2024,20:06:37:227,401.500,21.70,21.44,22.04,,
05/20/2024,20:06:37:727,402.000,21.71,21.43,22.04,,
05/20/2024,20:06:38:227,402.500,21.71,21.42,22.05,,
05/20/2024,20:06:38:727,403.000,21.71,21.43,22.04,,
05/20/2024,20:06:39:227,403.500,21.71,21.43,22.04,,
05/20/2024,20:06:39:727,404.000,21.71,21.42,22.03,,
05/20/2024,20:06:40:227,404.500,21.72,21.42,22.04,,
05/20/2024,20:06:40:727,405.000,21.72,21.42,22.05,,
05/20/2024,20:06:41:227,405.500,21.73,21.41,22.05,,
05/20/2024,20:06:41:727,406.000,21.73,21.41,22.05,,
05/20/2024,20:06:42:227,406.500,21.72,21.41,22.05,,
05/20/2024,20:06:42:727,407.000,21.73,21.42,22.04,,
05/20/2024,20:06:43:227,407.500,21.72,21.43,22.04,,
05/20/2024,20:06:43:727,408.000,21.72,21.43,22.05,,
05/20/2024,20:06:44:227,408.500,21.72,21.43,22.05,,
05/20/2024,20:06:44:727,409.000,21.72,21.44,22.05,,
05/20/2024,20:06:45:227,409.500,21.72,21.44,22.05,,
05/20/2024,20:06:45:727,410.000,21.72,21.43,22.06,,
05/20/2024,20:06:46:227,410.500,21.73,21.42,22.06,,
05/20/2024,20:06:46:727,411.000,21.73,21.42,22.06,,
05/20/2024,20:06:47:227,411.500,21.73,21.42,22.05,,
05/20/2024,20:06:47:727,412.000,21.73,21.43,22.05,,
05/20/2024,20:06:48:227,412.500,21.73,21.42,22.05,,
05/20/2024,20:06:48:727,413.000,21.74,21.42,22.06,,
05/20/2024,20:06:49:227,413.500,21.73,21.42,22.06,,
05/20/2024,20:06:49:727,414.000,21.73,21.44,22.06,,
05/20/2024,20:06:50:227,414.500,21.73,21.44,22.06,,
05/20/2024,20:06:50:727,415.000,21.72,21.45,22.06,,
05/20/2024,20:06:51:227,415.500,21.72,21.44,22.06,,
05/20/2024,20:06:51:727,416.000,21.72,21.44,22.06,,
05/20/2024,20:06:52:227,416.500,21.72,21.45,22.06,,
05/20/2024,20:06:52:727,417.000,21.72,21.45,22.06,,
05/20/2024,20:06:53:227,417.500,21.73,21.45,22.07,,
05/20/2024,20:06:53:727,418.000,21.73,21.44,22.07,,
05/20/2024,20:06:54:227,418.500,21.74,21.44,22.06,,
05/20/2024,20:06:54:727,419.000,21.74,21.44,22.06,,
05/20/2024,20:06:55:227,419.500,21.74,21.45,22.06,,
05/20/2024,20:06:55:727,420.000,21.74,21.44,22.07,,
05/20/2024,20:06:56:227,420.500,21.74,21.44,22.07,,
05/20/2024,20:06:56:727,421.000,21.73,21.45,22.07,,
05/20/2024,20:06:57:227,421.500,21.73,21.46,22.07,,
05/20/2024,20:06:57:727,422.000,21.73,21.46,22.06,,
